gesture_id,label,start_time,end_time,ax,ay,az,gx,gy,gz
19,IDLE,1768044776.8552582,1768044777.9591281,-14976,4388,3760,-272,37,46
19,IDLE,1768044776.8552582,1768044777.9591281,-14952,4348,3728,-181,45,108
19,IDLE,1768044776.8552582,1768044777.9591281,-14988,4364,3788,-104,49,77
19,IDLE,1768044776.8552582,1768044777.9591281,-15024,4472,3792,-181,90,52
19,IDLE,1768044776.8552582,1768044777.9591281,-14976,4452,3876,-234,111,61
19,IDLE,1768044776.8552582,1768044777.9591281,-14908,4440,3788,-213,78,46
19,IDLE,1768044776.8552582,1768044777.9591281,-14840,4476,3700,-213,88,21
19,IDLE,1768044776.8552582,1768044777.9591281,-14812,4452,3672,-147,201,-22
19,IDLE,1768044776.8552582,1768044777.9591281,-14948,4608,3732,-199,248,-76
19,IDLE,1768044776.8552582,1768044777.9591281,-14980,4624,3756,-269,312,-31
19,IDLE,1768044776.8552582,1768044777.9591281,-15032,4620,3892,-267,268,23
19,IDLE,1768044776.8552582,1768044777.9591281,-14964,4560,4092,-240,225,8
19,IDLE,1768044776.8552582,1768044777.9591281,-14912,4560,3764,-249,200,59
19,IDLE,1768044776.8552582,1768044777.9591281,-14992,4628,3980,-210,227,36
19,IDLE,1768044776.8552582,1768044777.9591281,-14988,4640,3988,-266,285,50
19,IDLE,1768044776.8552582,1768044777.9591281,-14964,4548,3812,-211,232,78
19,IDLE,1768044776.8552582,1768044777.9591281,-15028,4656,3872,-201,178,128
19,IDLE,1768044776.8552582,1768044777.9591281,-15000,4632,3892,-246,195,91
19,IDLE,1768044776.8552582,1768044777.9591281,-14980,4676,3940,-296,247,149
19,IDLE,1768044776.8552582,1768044777.9591281,-15004,4484,3976,-300,181,184
19,IDLE,1768044776.8552582,1768044777.9591281,-14952,4492,3832,-310,178,125
19,IDLE,1768044776.8552582,1768044777.9591281,-14892,4516,3876,-331,196,139
19,IDLE,1768044776.8552582,1768044777.9591281,-14944,4484,3804,-305,204,139
19,IDLE,1768044776.8552582,1768044777.9591281,-14988,4428,3852,-103,144,115
19,IDLE,1768044776.8552582,1768044777.9591281,-14964,4548,3752,-205,212,59
19,IDLE,1768044776.8552582,1768044777.9591281,-14988,4516,3780,-339,250,41
19,IDLE,1768044776.8552582,1768044777.9591281,-14992,4508,3888,-310,220,85
19,IDLE,1768044776.8552582,1768044777.9591281,-14864,4416,3888,-194,205,121
19,IDLE,1768044776.8552582,1768044777.9591281,-14956,4380,3800,-237,299,57
19,IDLE,1768044776.8552582,1768044777.9591281,-14920,4432,3900,-211,248,33
20,IDLE,1768044777.9591281,1768044779.0499277,-14944,4468,3840,-94,271,11
20,IDLE,1768044777.9591281,1768044779.0499277,-15040,4584,3916,-99,275,7
20,IDLE,1768044777.9591281,1768044779.0499277,-15036,4620,3984,-132,209,46
20,IDLE,1768044777.9591281,1768044779.0499277,-15064,4584,3896,-97,179,56
20,IDLE,1768044777.9591281,1768044779.0499277,-15000,4668,3908,-158,211,77
20,IDLE,1768044777.9591281,1768044779.0499277,-14964,4704,3980,-174,191,99
20,IDLE,1768044777.9591281,1768044779.0499277,-15044,4692,3872,-267,134,116
20,IDLE,1768044777.9591281,1768044779.0499277,-14988,4632,3896,-286,79,109
20,IDLE,1768044777.9591281,1768044779.0499277,-14924,4596,3956,-255,64,88
20,IDLE,1768044777.9591281,1768044779.0499277,-14976,4560,3844,-270,126,120
20,IDLE,1768044777.9591281,1768044779.0499277,-15008,4688,3932,-341,207,62
20,IDLE,1768044777.9591281,1768044779.0499277,-15012,4608,3884,-416,149,101
20,IDLE,1768044777.9591281,1768044779.0499277,-15020,4548,3940,-267,84,187
20,IDLE,1768044777.9591281,1768044779.0499277,-14956,4708,3912,-364,127,178
20,IDLE,1768044777.9591281,1768044779.0499277,-14956,4612,3892,-498,128,121
20,IDLE,1768044777.9591281,1768044779.0499277,-14932,4568,3912,-496,135,139
20,IDLE,1768044777.9591281,1768044779.0499277,-14928,4508,3884,-386,91,155
20,IDLE,1768044777.9591281,1768044779.0499277,-14920,4652,3924,-418,106,122
20,IDLE,1768044777.9591281,1768044779.0499277,-14984,4592,3872,-451,129,98
20,IDLE,1768044777.9591281,1768044779.0499277,-15000,4468,3932,-366,70,156
20,IDLE,1768044777.9591281,1768044779.0499277,-14872,4576,3776,-349,121,130
20,IDLE,1768044777.9591281,1768044779.0499277,-14828,4540,3912,-462,245,53
20,IDLE,1768044777.9591281,1768044779.0499277,-14940,4512,3916,-403,246,86
20,IDLE,1768044777.9591281,1768044779.0499277,-14824,4596,3924,-374,237,65
20,IDLE,1768044777.9591281,1768044779.0499277,-14964,4476,3884,-473,180,30
20,IDLE,1768044777.9591281,1768044779.0499277,-14888,4540,3812,-456,182,-13
20,IDLE,1768044777.9591281,1768044779.0499277,-14888,4632,3868,-459,285,-41
20,IDLE,1768044777.9591281,1768044779.0499277,-14972,4700,3860,-457,307,14
20,IDLE,1768044777.9591281,1768044779.0499277,-14980,4684,3792,-422,223,92
20,IDLE,1768044777.9591281,1768044779.0499277,-14908,4628,3808,-410,278,99
20,IDLE,1768044777.9591281,1768044779.0499277,-14984,4576,3868,-427,322,40
20,IDLE,1768044777.9591281,1768044779.0499277,-14956,4608,3972,-292,341,27
20,IDLE,1768044777.9591281,1768044779.0499277,-14932,4720,3964,-250,227,91
20,IDLE,1768044777.9591281,1768044779.0499277,-14888,4716,3880,-241,246,147
20,IDLE,1768044777.9591281,1768044779.0499277,-14908,4632,4036,-293,228,133
20,IDLE,1768044777.9591281,1768044779.0499277,-14884,4552,4012,-407,236,73
20,IDLE,1768044777.9591281,1768044779.0499277,-14956,4572,3960,-310,218,112
20,IDLE,1768044777.9591281,1768044779.0499277,-14916,4648,3884,-272,255,141
20,IDLE,1768044777.9591281,1768044779.0499277,-15024,4664,3924,-394,240,77
20,IDLE,1768044777.9591281,1768044779.0499277,-14940,4636,3768,-489,195,96
20,IDLE,1768044777.9591281,1768044779.0499277,-14912,4576,3864,-370,312,104
20,IDLE,1768044777.9591281,1768044779.0499277,-14984,4544,3900,-288,292,158
20,IDLE,1768044777.9591281,1768044779.0499277,-14948,4556,4000,-245,237,135
20,IDLE,1768044777.9591281,1768044779.0499277,-15044,4504,4000,-178,155,154
20,IDLE,1768044777.9591281,1768044779.0499277,-14968,4576,3984,-147,71,160
20,IDLE,1768044777.9591281,1768044779.0499277,-15012,4548,3804,-100,34,169
20,IDLE,1768044777.9591281,1768044779.0499277,-14872,4536,3644,-114,137,132
20,IDLE,1768044777.9591281,1768044779.0499277,-14888,4604,3796,-204,247,72
20,IDLE,1768044777.9591281,1768044779.0499277,-15004,4516,3824,-165,238,96
20,IDLE,1768044777.9591281,1768044779.0499277,-14912,4552,3788,-216,195,75
21,IDLE,1768044779.1108558,1768044780.1510148,-14960,4512,3796,-301,190,37
21,IDLE,1768044779.1108558,1768044780.1510148,-14912,4524,3828,-307,176,-29
21,IDLE,1768044779.1108558,1768044780.1510148,-14924,4608,3776,-252,278,-43
21,IDLE,1768044779.1108558,1768044780.1510148,-14944,4620,3744,-241,293,-67
21,IDLE,1768044779.1108558,1768044780.1510148,-14972,4688,3812,-212,283,-40
21,IDLE,1768044779.1108558,1768044780.1510148,-14972,4668,3764,-341,258,-34
21,IDLE,1768044779.1108558,1768044780.1510148,-14900,4676,3872,-383,220,-74
21,IDLE,1768044779.1108558,1768044780.1510148,-14908,4668,3800,-299,303,-57
21,IDLE,1768044779.1108558,1768044780.1510148,-15016,4724,3876,-261,312,18
21,IDLE,1768044779.1108558,1768044780.1510148,-15020,4692,4040,-260,240,10
21,IDLE,1768044779.1108558,1768044780.1510148,-14976,4644,3872,-273,203,21
21,IDLE,1768044779.1108558,1768044780.1510148,-15016,4576,3896,-204,156,28
21,IDLE,1768044779.1108558,1768044780.1510148,-14916,4616,3832,-159,190,79
21,IDLE,1768044779.1108558,1768044780.1510148,-14968,4656,3888,-89,176,60
21,IDLE,1768044779.1108558,1768044780.1510148,-14944,4756,3788,-202,200,61
21,IDLE,1768044779.1108558,1768044780.1510148,-14916,4704,3908,-327,225,47
21,IDLE,1768044779.1108558,1768044780.1510148,-15016,4648,3840,-301,201,78
21,IDLE,1768044779.1108558,1768044780.1510148,-14936,4640,3884,-221,220,94
21,IDLE,1768044779.1108558,1768044780.1510148,-14960,4636,3712,-199,223,113
21,IDLE,1768044779.1108558,1768044780.1510148,-14984,4640,3920,-267,205,95
21,IDLE,1768044779.1108558,1768044780.1510148,-14984,4480,3872,-209,164,132
21,IDLE,1768044779.1108558,1768044780.1510148,-14896,4540,3736,-161,156,68
21,IDLE,1768044779.1108558,1768044780.1510148,-14868,4668,3808,-265,284,15
21,IDLE,1768044779.1108558,1768044780.1510148,-15012,4552,3848,-287,292,36
21,IDLE,1768044779.1108558,1768044780.1510148,-14984,4548,3952,-201,197,60
21,IDLE,1768044779.1108558,1768044780.1510148,-14984,4616,3996,-288,172,31
21,IDLE,1768044779.1108558,1768044780.1510148,-15004,4604,4060,-261,174,60
21,IDLE,1768044779.1108558,1768044780.1510148,-15068,4648,3904,-123,153,3
21,IDLE,1768044779.1108558,1768044780.1510148,-15008,4636,4024,-21,93,58
21,IDLE,1768044779.1108558,1768044780.1510148,-15000,4784,3908,-26,28,82
21,IDLE,1768044779.1108558,1768044780.1510148,-14872,4736,3812,-101,24,104
21,IDLE,1768044779.1108558,1768044780.1510148,-14888,4728,3800,-137,130,78
21,IDLE,1768044779.1108558,1768044780.1510148,-14840,4768,3764,-258,163,60
21,IDLE,1768044779.1108558,1768044780.1510148,-14848,4676,3796,-296,175,81
21,IDLE,1768044779.1108558,1768044780.1510148,-14908,4712,3756,-353,272,85
21,IDLE,1768044779.1108558,1768044780.1510148,-15032,4780,3844,-439,271,96
21,IDLE,1768044779.1108558,1768044780.1510148,-14920,4736,3892,-487,265,81
21,IDLE,1768044779.1108558,1768044780.1510148,-14872,4752,3880,-436,268,141
21,IDLE,1768044779.1108558,1768044780.1510148,-14960,4696,3948,-339,233,204
21,IDLE,1768044779.1108558,1768044780.1510148,-14876,4580,3832,-350,159,159
21,IDLE,1768044779.1108558,1768044780.1510148,-14936,4612,3960,-359,220,145
21,IDLE,1768044779.1108558,1768044780.1510148,-14892,4760,3840,-343,246,60
21,IDLE,1768044779.1108558,1768044780.1510148,-15004,4664,3804,-322,235,132
21,IDLE,1768044779.1108558,1768044780.1510148,-14940,4704,3792,-248,223,172
21,IDLE,1768044779.1108558,1768044780.1510148,-14948,4712,3824,-376,367,186
21,IDLE,1768044779.1108558,1768044780.1510148,-14856,4520,3872,-320,297,143
21,IDLE,1768044779.1108558,1768044780.1510148,-14912,4536,3796,-265,226,118
21,IDLE,1768044779.1108558,1768044780.1510148,-14884,4656,3876,-324,309,-2
21,IDLE,1768044779.1108558,1768044780.1510148,-14936,4748,3796,-391,360,-39
21,IDLE,1768044779.1108558,1768044780.1510148,-14944,4772,3824,-401,297,53
22,IDLE,1768044780.1510148,1768044781.2630718,-14944,4744,3836,-375,245,78
22,IDLE,1768044780.1510148,1768044781.2630718,-14932,4592,3844,-366,220,123
22,IDLE,1768044780.1510148,1768044781.2630718,-14892,4492,3776,-232,232,136
22,IDLE,1768044780.1510148,1768044781.2630718,-14928,4524,3784,-108,242,29
22,IDLE,1768044780.1510148,1768044781.2630718,-14820,4744,3784,-163,230,45
22,IDLE,1768044780.1510148,1768044781.2630718,-14940,4652,3764,-200,189,68
22,IDLE,1768044780.1510148,1768044781.2630718,-14916,4684,3728,-187,256,3
22,IDLE,1768044780.1510148,1768044781.2630718,-15020,4828,3760,-159,267,25
22,IDLE,1768044780.1510148,1768044781.2630718,-15036,4816,3792,-150,250,87
22,IDLE,1768044780.1510148,1768044781.2630718,-14864,4832,3796,-221,301,108
22,IDLE,1768044780.1510148,1768044781.2630718,-14932,4768,3772,-299,307,87
22,IDLE,1768044780.1510148,1768044781.2630718,-14928,4732,3864,-352,386,19
22,IDLE,1768044780.1510148,1768044781.2630718,-14964,4680,3932,-292,332,122
22,IDLE,1768044780.1510148,1768044781.2630718,-14992,4604,3820,-285,230,92
22,IDLE,1768044780.1510148,1768044781.2630718,-14884,4580,3796,-282,165,34
22,IDLE,1768044780.1510148,1768044781.2630718,-14920,4672,3708,-308,214,-18
22,IDLE,1768044780.1510148,1768044781.2630718,-15052,4772,3784,-274,214,-23
22,IDLE,1768044780.1510148,1768044781.2630718,-15072,4780,3664,-190,217,39
22,IDLE,1768044780.1510148,1768044781.2630718,-15016,4856,3760,-301,286,57
22,IDLE,1768044780.1510148,1768044781.2630718,-15116,4652,3716,-357,243,74
22,IDLE,1768044780.1510148,1768044781.2630718,-14988,4580,3948,-298,154,145
22,IDLE,1768044780.1510148,1768044781.2630718,-14772,4456,3872,-289,110,127
22,IDLE,1768044780.1510148,1768044781.2630718,-14852,4412,3824,-147,127,35
22,IDLE,1768044780.1510148,1768044781.2630718,-14856,4564,3756,-139,118,-90
22,IDLE,1768044780.1510148,1768044781.2630718,-14976,4684,3736,-221,165,-128
22,IDLE,1768044780.1510148,1768044781.2630718,-15104,4908,3768,-200,213,-80
22,IDLE,1768044780.1510148,1768044781.2630718,-15172,4912,3740,-102,118,8
22,IDLE,1768044780.1510148,1768044781.2630718,-15076,4844,3896,-219,89,100
22,IDLE,1768044780.1510148,1768044781.2630718,-14924,4644,3864,-322,127,86
22,IDLE,1768044780.1510148,1768044781.2630718,-14844,4536,3796,-288,118,63
22,IDLE,1768044780.1510148,1768044781.2630718,-14844,4452,3788,-141,70,25
22,IDLE,1768044780.1510148,1768044781.2630718,-14712,4596,3744,-178,89,-55
22,IDLE,1768044780.1510148,1768044781.2630718,-14808,4748,3644,-318,184,-106
22,IDLE,1768044780.1510148,1768044781.2630718,-14904,4784,3644,-314,246,-154
22,IDLE,1768044780.1510148,1768044781.2630718,-15040,4848,3692,-394,335,-84
22,IDLE,1768044780.1510148,1768044781.2630718,-15124,4920,3768,-391,315,-7
22,IDLE,1768044780.1510148,1768044781.2630718,-15048,4844,3840,-350,256,63
22,IDLE,1768044780.1510148,1768044781.2630718,-14928,4704,3832,-398,245,140
22,IDLE,1768044780.1510148,1768044781.2630718,-14856,4580,3932,-433,241,105
22,IDLE,1768044780.1510148,1768044781.2630718,-14776,4516,3800,-439,228,27
22,IDLE,1768044780.1510148,1768044781.2630718,-14836,4580,3896,-415,273,-60
22,IDLE,1768044780.1510148,1768044781.2630718,-14980,4704,3832,-404,232,-78
22,IDLE,1768044780.1510148,1768044781.2630718,-15108,4728,3788,-338,201,-41
22,IDLE,1768044780.1510148,1768044781.2630718,-15164,4768,3640,-328,238,-7
22,IDLE,1768044780.1510148,1768044781.2630718,-15092,4816,3704,-431,258,44
22,IDLE,1768044780.1510148,1768044781.2630718,-15024,4740,3728,-519,272,69
22,IDLE,1768044780.1510148,1768044781.2630718,-14884,4492,3852,-553,256,157
22,IDLE,1768044780.1510148,1768044781.2630718,-14816,4320,3812,-418,231,96
22,IDLE,1768044780.1510148,1768044781.2630718,-14732,4452,3704,-442,228,1
22,IDLE,1768044780.1510148,1768044781.2630718,-14840,4528,3788,-479,295,-135
23,IDLE,1768044781.2630718,1768044782.3619552,-15008,4620,3816,-338,287,-113
23,IDLE,1768044781.2630718,1768044782.3619552,-15220,4812,3704,-230,248,-110
23,IDLE,1768044781.2630718,1768044782.3619552,-15260,4928,3792,-357,293,25
23,IDLE,1768044781.2630718,1768044782.3619552,-15204,4836,3876,-381,261,116
23,IDLE,1768044781.2630718,1768044782.3619552,-14984,4660,4016,-300,168,210
23,IDLE,1768044781.2630718,1768044782.3619552,-14832,4372,3936,-272,109,156
23,IDLE,1768044781.2630718,1768044782.3619552,-14796,4352,3912,-320,114,45
23,IDLE,1768044781.2630718,1768044782.3619552,-14816,4484,3820,-337,133,-56
23,IDLE,1768044781.2630718,1768044782.3619552,-14868,4732,3752,-276,229,-168
23,IDLE,1768044781.2630718,1768044782.3619552,-15092,4848,3792,-344,315,-89
23,IDLE,1768044781.2630718,1768044782.3619552,-15228,4856,3880,-287,124,43
23,IDLE,1768044781.2630718,1768044782.3619552,-15144,4736,3816,-258,128,148
23,IDLE,1768044781.2630718,1768044782.3619552,-14976,4788,3728,-229,180,198
23,IDLE,1768044781.2630718,1768044782.3619552,-14760,4628,3824,-324,281,161
23,IDLE,1768044781.2630718,1768044782.3619552,-14748,4460,3836,-357,315,123
23,IDLE,1768044781.2630718,1768044782.3619552,-14752,4428,3972,-404,355,28
23,IDLE,1768044781.2630718,1768044782.3619552,-14868,4572,3820,-532,308,-86
23,IDLE,1768044781.2630718,1768044782.3619552,-15008,4624,3888,-502,261,-41
23,IDLE,1768044781.2630718,1768044782.3619552,-15052,4772,3824,-374,181,9
23,IDLE,1768044781.2630718,1768044782.3619552,-15100,4780,3728,-296,180,106
23,IDLE,1768044781.2630718,1768044782.3619552,-15100,4860,3732,-480,185,157
23,IDLE,1768044781.2630718,1768044782.3619552,-15024,4716,3648,-460,175,186
23,IDLE,1768044781.2630718,1768044782.3619552,-14868,4632,3872,-494,253,197
23,IDLE,1768044781.2630718,1768044782.3619552,-14856,4492,3832,-411,210,199
23,IDLE,1768044781.2630718,1768044782.3619552,-14784,4440,3784,-412,165,98
23,IDLE,1768044781.2630718,1768044782.3619552,-14860,4528,3784,-422,203,19
23,IDLE,1768044781.2630718,1768044782.3619552,-14976,4656,3840,-434,275,-27
23,IDLE,1768044781.2630718,1768044782.3619552,-15132,4636,3924,-349,257,38
23,IDLE,1768044781.2630718,1768044782.3619552,-15188,4684,3808,-246,91,105
23,IDLE,1768044781.2630718,1768044782.3619552,-15116,4748,3752,-413,226,88
23,IDLE,1768044781.2630718,1768044782.3619552,-15068,4564,3996,-508,171,157
23,IDLE,1768044781.2630718,1768044782.3619552,-14900,4432,4000,-353,93,145
23,IDLE,1768044781.2630718,1768044782.3619552,-14796,4388,3996,-319,46,135
23,IDLE,1768044781.2630718,1768044782.3619552,-14844,4396,3896,-390,97,-81
23,IDLE,1768044781.2630718,1768044782.3619552,-14928,4564,3864,-382,70,-125
23,IDLE,1768044781.2630718,1768044782.3619552,-15068,4744,3760,-333,76,-114
23,IDLE,1768044781.2630718,1768044782.3619552,-15088,4812,3780,-261,109,-31
23,IDLE,1768044781.2630718,1768044782.3619552,-15012,4724,3696,-285,34,91
23,IDLE,1768044781.2630718,1768044782.3619552,-14732,4628,3584,-272,60,68
23,IDLE,1768044781.2630718,1768044782.3619552,-14648,4672,3684,-370,181,-10
23,IDLE,1768044781.2630718,1768044782.3619552,-14716,4672,3696,-397,283,-17
23,IDLE,1768044781.2630718,1768044782.3619552,-14740,4748,3692,-361,304,22
23,IDLE,1768044781.2630718,1768044782.3619552,-14876,4812,3684,-371,361,18
23,IDLE,1768044781.2630718,1768044782.3619552,-15008,4784,3800,-395,359,55
23,IDLE,1768044781.2630718,1768044782.3619552,-15104,4852,3828,-319,309,140
23,IDLE,1768044781.2630718,1768044782.3619552,-15148,4808,3832,-112,217,294
23,IDLE,1768044781.2630718,1768044782.3619552,-15052,4664,3796,-111,165,342
23,IDLE,1768044781.2630718,1768044782.3619552,-14868,4544,3940,-258,198,293
23,IDLE,1768044781.2630718,1768044782.3619552,-14784,4440,3988,-360,230,173
23,IDLE,1768044781.2630718,1768044782.3619552,-14792,4344,4004,-307,299,118
24,IDLE,1768044782.3643765,1768044783.4626033,-15004,4256,4168,-199,214,58
24,IDLE,1768044782.3643765,1768044783.4626033,-15040,4424,3964,-43,83,-5
24,IDLE,1768044782.3643765,1768044783.4626033,-15096,4524,3724,-67,98,-68
24,IDLE,1768044782.3643765,1768044783.4626033,-15076,4640,3836,-119,131,-38
24,IDLE,1768044782.3643765,1768044783.4626033,-15060,4580,3736,-16,91,-5
24,IDLE,1768044782.3643765,1768044783.4626033,-15036,4720,3700,-31,205,-11
24,IDLE,1768044782.3643765,1768044783.4626033,-14928,4664,3868,-307,283,-66
24,IDLE,1768044782.3643765,1768044783.4626033,-14840,4572,3904,-324,232,-80
24,IDLE,1768044782.3643765,1768044783.4626033,-14764,4500,3924,-166,145,-107
24,IDLE,1768044782.3643765,1768044783.4626033,-14748,4580,3808,-184,208,-143
24,IDLE,1768044782.3643765,1768044783.4626033,-14880,4652,3872,-243,249,-268
24,IDLE,1768044782.3643765,1768044783.4626033,-14904,4796,3768,-217,282,-268
24,IDLE,1768044782.3643765,1768044783.4626033,-15084,5020,3784,-200,312,-171
24,IDLE,1768044782.3643765,1768044783.4626033,-15072,5036,3768,-268,275,-33
24,IDLE,1768044782.3643765,1768044783.4626033,-15068,4848,3800,-246,233,48
24,IDLE,1768044782.3643765,1768044783.4626033,-14932,4876,3916,-255,205,82
24,IDLE,1768044782.3643765,1768044783.4626033,-14880,4800,3864,-286,246,148
24,IDLE,1768044782.3643765,1768044783.4626033,-14960,4692,3988,-203,197,154
24,IDLE,1768044782.3643765,1768044783.4626033,-14876,4624,4012,-188,133,166
24,IDLE,1768044782.3643765,1768044783.4626033,-14896,4660,3796,-213,106,147
24,IDLE,1768044782.3643765,1768044783.4626033,-14848,4596,3648,-300,183,106
24,IDLE,1768044782.3643765,1768044783.4626033,-14892,4688,3720,-424,261,28
24,IDLE,1768044782.3643765,1768044783.4626033,-14900,4684,3688,-539,348,96
24,IDLE,1768044782.3643765,1768044783.4626033,-14964,4588,3824,-525,384,50
24,IDLE,1768044782.3643765,1768044783.4626033,-14996,4512,3884,-533,376,11
24,IDLE,1768044782.3643765,1768044783.4626033,-14964,4596,3868,-533,283,2
24,IDLE,1768044782.3643765,1768044783.4626033,-14980,4480,3868,-481,306,-4
24,IDLE,1768044782.3643765,1768044783.4626033,-14968,4652,3756,-411,341,11
24,IDLE,1768044782.3643765,1768044783.4626033,-15072,4668,3824,-493,339,21
24,IDLE,1768044782.3643765,1768044783.4626033,-15072,4520,3744,-590,328,-6
24,IDLE,1768044782.3643765,1768044783.4626033,-14940,4484,3632,-630,218,63
24,IDLE,1768044782.3643765,1768044783.4626033,-14932,4556,3776,-662,305,-54
24,IDLE,1768044782.3643765,1768044783.4626033,-14888,4528,3680,-751,499,-76
24,IDLE,1768044782.3643765,1768044783.4626033,-15052,4476,3972,-746,447,-82
24,IDLE,1768044782.3643765,1768044783.4626033,-15112,4464,3904,-618,354,-98
24,IDLE,1768044782.3643765,1768044783.4626033,-15132,4432,4068,-418,238,-73
24,IDLE,1768044782.3643765,1768044783.4626033,-15172,4604,4064,-283,126,-62
24,IDLE,1768044782.3643765,1768044783.4626033,-15140,4688,3904,-174,83,-20
24,IDLE,1768044782.3643765,1768044783.4626033,-14980,4764,3600,-161,112,31
24,IDLE,1768044782.3643765,1768044783.4626033,-14964,4776,3732,-325,133,52
24,IDLE,1768044782.3643765,1768044783.4626033,-14868,4632,3660,-284,103,98
24,IDLE,1768044782.3643765,1768044783.4626033,-14796,4588,3628,-175,133,122
24,IDLE,1768044782.3643765,1768044783.4626033,-14784,4632,3668,-224,158,72
24,IDLE,1768044782.3643765,1768044783.4626033,-14752,4576,3560,-229,246,54
24,IDLE,1768044782.3643765,1768044783.4626033,-14888,4640,3624,-314,364,-30
24,IDLE,1768044782.3643765,1768044783.4626033,-15064,4704,3732,-328,376,29
24,IDLE,1768044782.3643765,1768044783.4626033,-15044,4704,3628,-291,343,97
24,IDLE,1768044782.3643765,1768044783.4626033,-15064,4588,3728,-222,402,198
24,IDLE,1768044782.3643765,1768044783.4626033,-14948,4444,3620,-212,351,230
24,IDLE,1768044782.3643765,1768044783.4626033,-14708,4368,3692,-323,427,120
25,IDLE,1768044783.4632099,1768044784.5603294,-14616,4116,3640,-66,608,115
25,IDLE,1768044783.4632099,1768044784.5603294,-14716,4236,3684,186,614,-37
25,IDLE,1768044783.4632099,1768044784.5603294,-14892,4312,3712,-28,613,-180
25,IDLE,1768044783.4632099,1768044784.5603294,-15024,4528,3700,-100,535,-308
25,IDLE,1768044783.4632099,1768044784.5603294,-15072,4820,3580,-201,520,-272
25,IDLE,1768044783.4632099,1768044784.5603294,-15192,4796,3600,-198,615,-186
25,IDLE,1768044783.4632099,1768044784.5603294,-15240,4692,3724,-94,570,-11
25,IDLE,1768044783.4632099,1768044784.5603294,-15224,4692,3772,68,564,87
25,IDLE,1768044783.4632099,1768044784.5603294,-15304,4836,4008,-84,561,57
25,IDLE,1768044783.4632099,1768044784.5603294,-15332,4660,4044,-225,350,162
25,IDLE,1768044783.4632099,1768044784.5603294,-15196,4572,3940,-62,128,192
25,IDLE,1768044783.4632099,1768044784.5603294,-15168,4584,3872,66,36,227
25,IDLE,1768044783.4632099,1768044784.5603294,-15020,4616,3728,53,-16,226
25,IDLE,1768044783.4632099,1768044784.5603294,-14968,4620,3688,-30,-26,153
25,IDLE,1768044783.4632099,1768044784.5603294,-14968,4640,3504,-118,5,139
25,IDLE,1768044783.4632099,1768044784.5603294,-14892,4708,3472,-146,34,176
25,IDLE,1768044783.4632099,1768044784.5603294,-14884,4668,3432,6,99,219
25,IDLE,1768044783.4632099,1768044784.5603294,-14852,4628,3428,37,176,181
25,IDLE,1768044783.4632099,1768044784.5603294,-14952,4780,3368,-113,279,14
25,IDLE,1768044783.4632099,1768044784.5603294,-14964,4816,3404,-160,297,114
25,IDLE,1768044783.4632099,1768044784.5603294,-14964,4804,3532,-109,317,177
25,IDLE,1768044783.4632099,1768044784.5603294,-14944,4728,3468,-115,313,202
25,IDLE,1768044783.4632099,1768044784.5603294,-15000,4756,3416,-87,374,170
25,IDLE,1768044783.4632099,1768044784.5603294,-15096,4732,3412,-181,388,203
25,IDLE,1768044783.4632099,1768044784.5603294,-15136,4724,3540,-18,343,273
25,IDLE,1768044783.4632099,1768044784.5603294,-15184,4660,3408,87,252,371
25,IDLE,1768044783.4632099,1768044784.5603294,-15284,4624,3332,15,290,311
25,IDLE,1768044783.4632099,1768044784.5603294,-15136,4588,3400,-68,291,235
25,IDLE,1768044783.4632099,1768044784.5603294,-15044,4492,3488,-82,249,226
25,IDLE,1768044783.4632099,1768044784.5603294,-14916,4340,3500,-9,315,174
25,IDLE,1768044783.4632099,1768044784.5603294,-14844,4372,3496,116,359,112
25,IDLE,1768044783.4632099,1768044784.5603294,-14852,4500,3492,83,356,-31
25,IDLE,1768044783.4632099,1768044784.5603294,-14872,4636,3520,41,345,-99
25,IDLE,1768044783.4632099,1768044784.5603294,-15012,4716,3412,114,360,-52
25,IDLE,1768044783.4632099,1768044784.5603294,-15068,4672,3488,306,414,-73
25,IDLE,1768044783.4632099,1768044784.5603294,-15180,4980,3508,267,437,-69
25,IDLE,1768044783.4632099,1768044784.5603294,-15284,4968,3516,-85,232,-14
25,IDLE,1768044783.4632099,1768044784.5603294,-15136,4828,3556,6,94,23
25,IDLE,1768044783.4632099,1768044784.5603294,-15024,4812,3420,33,99,115
25,IDLE,1768044783.4632099,1768044784.5603294,-14936,4920,3272,-22,193,88
25,IDLE,1768044783.4632099,1768044784.5603294,-14928,4896,3292,-141,202,51
25,IDLE,1768044783.4632099,1768044784.5603294,-14960,5048,3444,-398,233,-40
25,IDLE,1768044783.4632099,1768044784.5603294,-15064,5008,3536,-498,213,28
25,IDLE,1768044783.4632099,1768044784.5603294,-15164,4872,3588,-418,65,165
25,IDLE,1768044783.4632099,1768044784.5603294,-15168,4880,3552,-262,51,209
25,IDLE,1768044783.4632099,1768044784.5603294,-15096,4892,3612,-273,34,275
25,IDLE,1768044783.4632099,1768044784.5603294,-15028,4832,3460,-324,35,206
25,IDLE,1768044783.4632099,1768044784.5603294,-14900,4788,3500,-364,46,230
25,IDLE,1768044783.4632099,1768044784.5603294,-14868,4652,3572,-362,58,212
25,IDLE,1768044783.4632099,1768044784.5603294,-14832,4688,3492,-434,58,167
26,IDLE,1768044784.5651543,1768044785.6473384,-14780,4604,3556,-433,55,128
