gesture_id,label,start_time,end_time,ax,ay,az,gx,gy,gz
0,THANKYOU,1768043959.013256,1768043959.057242,5376,14556,4724,409,2694,439
0,THANKYOU,1768043959.013256,1768043959.057242,5044,14644,4896,442,3380,445
0,THANKYOU,1768043959.013256,1768043959.057242,4572,14916,5352,354,4092,220
0,THANKYOU,1768043959.013256,1768043959.057242,4228,15080,5584,-22,4298,60
0,THANKYOU,1768043959.013256,1768043959.057242,4228,14856,5840,342,4191,443
0,THANKYOU,1768043959.013256,1768043959.057242,4448,14828,5884,1106,3902,1102
0,THANKYOU,1768043959.013256,1768043959.057242,4680,14520,5544,1814,3547,1959
0,THANKYOU,1768043959.013256,1768043959.057242,4928,14296,5472,2727,3275,2587
0,THANKYOU,1768043959.013256,1768043959.057242,4772,14512,5148,2880,3667,2421
0,THANKYOU,1768043959.013256,1768043959.057242,4360,14756,5216,2431,4186,1929
0,THANKYOU,1768043959.013256,1768043959.057242,4212,14896,5556,1922,4280,1524
0,THANKYOU,1768043959.013256,1768043959.057242,4036,14700,5596,2189,4355,1722
0,THANKYOU,1768043959.013256,1768043959.057242,3964,14816,5768,2922,4332,2048
0,THANKYOU,1768043959.013256,1768043959.057242,3924,15284,5692,3320,4177,2539
0,THANKYOU,1768043959.013256,1768043959.057242,3976,15552,5596,3501,3830,2881
0,THANKYOU,1768043959.013256,1768043959.057242,4088,15560,5536,3608,3431,3260
0,THANKYOU,1768043959.013256,1768043959.057242,4080,15752,5268,3770,3062,3733
0,THANKYOU,1768043959.013256,1768043959.057242,4108,15988,5072,3522,3025,4029
0,THANKYOU,1768043959.013256,1768043959.057242,4300,15992,5116,3727,3020,4424
0,THANKYOU,1768043959.013256,1768043959.057242,4640,16216,4472,4443,3124,5191
0,THANKYOU,1768043959.013256,1768043959.057242,5032,16148,4472,5037,3358,5816
0,THANKYOU,1768043959.013256,1768043959.057242,4348,15668,5208,4880,2186,5066
0,THANKYOU,1768043959.013256,1768043959.057242,4272,15148,5804,2510,-68,3282
0,THANKYOU,1768043959.013256,1768043959.057242,4596,14900,5512,280,-1936,1742
0,THANKYOU,1768043959.013256,1768043959.057242,5016,14488,5060,-1166,-2410,647
0,THANKYOU,1768043959.013256,1768043959.057242,5308,13900,4680,-1821,-1569,-288
0,THANKYOU,1768043959.013256,1768043959.057242,5312,13776,4924,-1890,-149,-1267
0,THANKYOU,1768043959.013256,1768043959.057242,5056,14016,5308,-1716,787,-1576
0,THANKYOU,1768043959.013256,1768043959.057242,4564,14224,6120,-1662,910,-1456
0,THANKYOU,1768043959.013256,1768043959.057242,3828,14284,6904,-2133,274,-1852
0,THANKYOU,1768043959.013256,1768043959.057242,2756,14468,8008,-2690,-1492,-2699
0,THANKYOU,1768043959.013256,1768043959.057242,1888,14944,9288,-3438,-5495,-3596
0,THANKYOU,1768043959.013256,1768043959.057242,1644,15416,9308,-4824,-9849,-4211
0,THANKYOU,1768043959.013256,1768043959.057242,1828,14912,8432,-4306,-13221,-4089
0,THANKYOU,1768043959.013256,1768043959.057242,2296,14736,7384,-1902,-15707,-3837
0,THANKYOU,1768043959.013256,1768043959.057242,2964,15232,5996,-756,-18698,-4046
0,THANKYOU,1768043959.013256,1768043959.057242,3220,15604,4088,-1442,-21117,-4501
0,THANKYOU,1768043959.013256,1768043959.057242,4112,15980,2548,-3407,-21909,-5551
0,THANKYOU,1768043959.013256,1768043959.057242,4892,15412,1012,-4001,-21698,-5198
0,THANKYOU,1768043959.013256,1768043959.057242,5636,14844,172,-1027,-19569,-3739
0,THANKYOU,1768043959.013256,1768043959.057242,5680,15532,-784,2464,-17245,-2488
0,THANKYOU,1768043959.013256,1768043959.057242,5628,16736,-1376,2537,-15453,-2108
0,THANKYOU,1768043959.013256,1768043959.057242,5684,17500,-2016,-248,-14322,-1874
0,THANKYOU,1768043959.013256,1768043959.057242,6424,16800,-2528,-1540,-11456,-1122
0,THANKYOU,1768043959.013256,1768043959.057242,6776,16308,-2456,-280,-8053,-135
0,THANKYOU,1768043959.013256,1768043959.057242,6384,16988,-2428,838,-5562,352
0,THANKYOU,1768043959.013256,1768043959.057242,6392,17188,-2384,-204,-2948,391
0,THANKYOU,1768043959.013256,1768043959.057242,6148,17112,-2204,-2557,-1038,-11
0,THANKYOU,1768043959.013256,1768043959.057242,6056,16712,-1204,-3311,394,7
0,THANKYOU,1768043959.013256,1768043959.057242,6028,16200,44,-2522,1827,661
1,THANKYOU,1768043960.9907818,1768043961.0236664,5780,16184,1072,-1464,2979,1268
